Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E179T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,7/9/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","427,691","2,268,089","2,281,094",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E180T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","282,756","1,675,914","2,113,564",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E181T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"58,848","58,848",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E182T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/25/2006,3/10/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","70,500","466,822","466,822",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2)  Q PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06E183T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/25/2006,12/20/2006,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"3,000","3,000",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2)  A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC06JE011T,GRC - Glenn Research Center,Greenbelt,MD,'05',7/25/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,1,1,541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E091T,GRC - Glenn Research Center,CLEVELAND,OH,'16',9/1/2006,2/11/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"8,971","8,971",541710,N/A,N/A,"GESS2 TASK 07E091T ENTITLED \LOWER STRUT MODEL TRANSLATING SYSTEM\"" """
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E125T,GRC - Glenn Research Center,,OH,'09',11/20/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Other ","72,000","786,465","786,465",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E172T,GRC - Glenn Research Center,CLEVELAND,OH,'16',4/25/2008,11/2/2016,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","2,117","2,117","2,117",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E184T,GRC - Glenn Research Center,CLEVELAND,OH,'16',11/28/2006,4/4/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"7,500","7,500",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E186T,GRC - Glenn Research Center,CLEVELAND,OH,'16',12/4/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","614,650","1,779,132","1,779,132",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E189T,GRC - Glenn Research Center,CLEVELAND,OH,'16',12/21/2006,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","969,621","3,816,296","3,897,854",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E190T,GRC - Glenn Research Center,CLEVELAND,OH,'16',11/28/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","131,000","628,500","820,222",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E191T,GRC - Glenn Research Center,CLEVELAND,OH,'16',12/21/2006,7/18/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","195,000","1,240,196","1,284,729",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E193T,GRC - Glenn Research Center,CLEVELAND,OH,'10',9/1/2006,8/14/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"63,153","63,153",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES - 2 (GESS- 2) PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E194T,GRC - Glenn Research Center,CLEVELAND,OH,'16',11/28/2006,2/12/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"27,500","27,500",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E195T,GRC - Glenn Research Center,CLEVELAND,OH,'16',12/18/2006,2/29/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","79,000","553,800","624,370",541710,N/A,N/A,GESS-2 TASK ORDER NNC07E195T
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E196T,GRC - Glenn Research Center,CLEVELAND,OH,'16',1/10/2007,7/18/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","1,095,000","5,620,642","5,706,339",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E198T,GRC - Glenn Research Center,CLEVELAND,OH,'16',1/8/2007,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","26,122","213,776","243,133",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E199T,GRC - Glenn Research Center,CLEVELAND,OH,'16',1/9/2007,9/10/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"15,581","15,581",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E200T,GRC - Glenn Research Center,,OH,'16',12/26/2006,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","450,000","1,553,919","1,638,684",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E201T,GRC - Glenn Research Center,CLEVELAND,OH,'10',1/22/2007,5/30/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"19,000","19,000",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E202T,GRC - Glenn Research Center,,OH,'16',1/8/2007,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","95,000","512,678","546,564",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED TASK
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E203T,GRC - Glenn Research Center,CLEVELAND,OH,'16',1/12/2007,9/12/2017,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","118,000","389,909","437,964",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E204T,GRC - Glenn Research Center,CLEVELAND,OH,'16',2/2/2007,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","143,000","665,559","735,895",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E205T,GRC - Glenn Research Center,CLEVELAND,OH,'16',2/9/2007,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","145,000","901,338","904,750",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E206T,GRC - Glenn Research Center,CLEVELAND,OH,'16',2/12/2007,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","50,000","135,284","135,284",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E209T,GRC - Glenn Research Center,,OH,'09',2/12/2007,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","101,000","404,803","486,387",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E210T,GRC - Glenn Research Center,CLEVELAND,OH,'16',3/13/2007,1/14/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","11,278","37,778","68,508",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2)CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E211T,GRC - Glenn Research Center,CLEVELAND,OH,'16',2/16/2007,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","260,000","890,788","890,788",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E212T,GRC - Glenn Research Center,CLEVELAND,OH,'16',2/20/2007,8/6/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-3,527","25,973","25,973",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E213T,GRC - Glenn Research Center,CLEVELAND,OH,'16',4/3/2007,3/14/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-101,713","4,049","4,049",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E214T,GRC - Glenn Research Center,CLEVELAND,OH,'10',3/20/2007,9/30/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"94,000","94,000",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E215T,GRC - Glenn Research Center,CLEVELAND,OH,'16',4/2/2007,8/10/2007,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"7,522","7,522",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E216T,GRC - Glenn Research Center,CLEVELAND,OH,'16',3/27/2007,3/14/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","680,000","1,169,786","1,169,786",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED TASK ORDER 
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC07E217T,GRC - Glenn Research Center,CLEVELAND,OH,'16',4/16/2007,9/12/2017,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"551,901","716,663",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 PERFORMANCE BASED IDIQ TASK ORDER
