Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG512458,GSFC - Goddard Space Flight Center,BALTIMORE,MD,'07',9/4/2002,9/14/2013,Non-Profit Institutions - Nonprofit Organization,Grant,"76,282","856,977","856,977",[None Indicated],N/A,N/A,FORMATION & EVOLUTION OF MASSIVE STELLAR SPHEROIDS FROM RECOMBINATION TO THE PRESENT FOR THE NEXT GENERATION SPACE TELESCOPE
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG513106,GSFC - Goddard Space Flight Center,Baltimore,MD,'07',3/13/2003,3/14/2005,Non-Profit Institutions - Nonprofit Organization,Grant,0,"52,487","52,487",[None Indicated],N/A,N/A,SUBSTELLAR MASS FUNCTION OF YOUNG OPEN CLUSTERS TH ROUGH A STATISTICAL   APPROACH USING 2MASS DATA
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG513335,GSFC - Goddard Space Flight Center,Baltimore,MD,'07',4/7/2005,4/14/2006,Non-Profit Institutions - Nonprofit Organization,Grant,"21,000","21,000","21,000",[None Indicated],N/A,N/A,THE HOT STELLAR POPULATION AND COOLING FLOW OF M87.
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG513706,GSFC - Goddard Space Flight Center,,MD,'07',9/24/2003,9/30/2006,Non-Profit Institutions - Nonprofit Organization,Grant,0,"35,000","35,000",[None Indicated],N/A,N/A,A STUDY OF BIPOLAR OUTFLOW AND PRECESSING ACCRETION DISK.
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG513717,GSFC - Goddard Space Flight Center,,MD,'07',9/24/2003,9/30/2005,Non-Profit Institutions - Nonprofit Organization,Grant,0,"27,400","27,400",[None Indicated],N/A,N/A,"EXAMINING THE UNIQUE BINARY, QU CAR"
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAG58573,GSFC - Goddard Space Flight Center,,MD,'07',6/4/1999,6/14/2007,Non-Profit Institutions - Nonprofit Organization,Grant,0,"250,955","250,955",[None Indicated],N/A,N/A,THE NUCLEI OF RADIO-POWERFUL LINER GALAXIES: SUPER MASSIVE BLACK HOLES & ENVIRONMENTAL IMPACT LT
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NAS503127,GSFC - Goddard Space Flight Center,BALTIMORE,MD,'07',6/6/2003,12/31/2020,Non-Profit Institutions - Nonprofit Organization,"Definitive Contract, Cost No Fee","15,479,417","834,760,557","847,568,320",541710,N/A,N/A,"The primary activities covered by this effort span the major phases of the Mission beginning with formulation through development and testing, and ending one year after launch with the initiation of the James Webb Space Telescope (JWST) science program. These major activities are separated into the baseline program and special studies. The baseline program includes: a. Mission requirements analysis and Observatory/mission design support including: tradestudy generation, science and operations impact analysis, science systems engineering support, and design reference mission analysis. b. Ground segment development, testing, maintenance and operations including: operations support of SI, FGS, ISIM, and Observatory Integration and Test (I&T), mission simulations, and documentation maintenance, as well as low cost operations concepts. c. Science program implementation including: mission planning support, science program definition support, proposal management and user grant administration, observer assistance, science community outreach, and staff research. d. Commissioning period and routine science operations including: proposal generation, observation planning and scheduling, observing and user support, data processing and product generation, archival and data distribution services, calibration assistance and data analysis, and engineering operations support. e. Flight operations including: subsystem (including instruments) health and safety monitoring, command generation and upload, schedule execution assurance, trending, and anomaly investigation. f. Support and execution of the on-orbit commissioning program. g. Generation of performance, science return, and other pertinent informational reports to the JWST Project. h. Astronomical community and general public/educational outreach. Examples of special project activities may include: a. Follow-on mission studies. b. Engineering necessary to respond to new JWST Project tasks."
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG04GE70G,GSFC - Goddard Space Flight Center,,MD,'07',3/1/2004,12/6/2006,Non-Profit Institutions - Nonprofit Organization,Grant,0,"28,000","28,000",[None Indicated],N/A,N/A,"PROBING THE HOST, ENVIONMENTS, AND PHYSICS OF YOUNG RADIO GALAXIES."
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05EB48P,GSFC - Goddard Space Flight Center,Baltimore,MD,'07',5/25/2005,3/7/2006,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","27,500","27,500","27,500",541710,nrA-03-oss-01 ep,N/A,Testing Sensor Chip Assembly - SUPERNOVA ACCELLERTION PROBE MISSION.
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [WASHINGTON,DISTRICT OF COLUMBIA]",NNG05ED19P,GSFC - Goddard Space Flight Center,Tucson,AZ,'07',5/9/2005,5/8/2006,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","3,000","3,000","3,000",[None Indicated],N/A,N/A,SUPPORT EQUIPMENT AND SUPPLIES FOR GSFC OBSERVING RUNS AT THE MCMATH-PIERCE TELESCOPE.
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [WASHINGTON,DISTRICT OF COLUMBIA]",NNG05EG47P,GSFC - Goddard Space Flight Center,Washington,DC,'00',9/27/2005,9/30/2007,Non-Profit Institutions - Nonprofit Organization,"Purchase Order, Firm Fixed Price","10,000","10,000","10,000",[None Indicated],N/A,N/A,"SUPPORT, EQUIPMENT AND SUPPLIES FOR OBSERVING RUNS AT THE MCMATH-PIERCE TELESCOPE"
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GC33G,GSFC - Goddard Space Flight Center,Baltimore,MD,'07',1/6/2005,1/14/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Grant,"10,866","10,866","10,866",[None Indicated],N/A,N/A,HIGH-RESOLUTION X-RAY AND UV SPECTROSCOPY OF THE SEYFERT 1 GALAXY NGC7469
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GC37G,GSFC - Goddard Space Flight Center,,MD,'07',1/13/2005,2/15/2006,"Non-Profit Institutions - Federal Government, Nonprofit Organization",Grant,"54,634","3,265","3,265",[None Indicated],N/A,N/A,THE MOST MASSIVE STARS
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GE04G,GSFC - Goddard Space Flight Center,BALTIMORE,MD,'07',2/14/2005,1/31/2008,Non-Profit Institutions - Nonprofit Organization,Grant,"2,500",0,"2,500",[None Indicated],N/A,N/A,THE FORMATION MECHANISM OF HOT HELIUM RICH SUBWARFS
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GF13G,GSFC - Goddard Space Flight Center,,MD,'07',3/17/2005,3/14/2008,Non-Profit Institutions - Nonprofit Organization,Grant,"16,500","16,500","16,500",[None Indicated],N/A,N/A,IS THE PRESENT EPOCH D/H BELOW 1X10E-5?
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GF75G,GSFC - Goddard Space Flight Center,,MD,'07',3/24/2005,3/31/2010,Non-Profit Institutions - Nonprofit Organization,Grant,"1,010,000","5,399,685","5,399,685",[None Indicated],N/A,N/A,MAST MULTI-MISSION ARCHIVE STSCcl
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GM46G,GSFC - Goddard Space Flight Center,Pikesville,MD,'02',7/18/2005,7/14/2006,Non-Profit Institutions - Nonprofit Organization,Grant,"20,180","20,180","20,180",[None Indicated],N/A,N/A,NVU SUMMER SCHOOL II: SCIENCE WITH THE VIRTUAL OBSERVATORY
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [BALTIMORE,MARYLAND]",NNG05GN05G,GSFC - Goddard Space Flight Center,BALTIMORE,MD,'07',7/29/2005,7/31/2007,Non-Profit Institutions - Nonprofit Organization,Grant,"175,000","172,833","175,000",[None Indicated],N/A,N/A,MAGNITUDE 30 CAMERA
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY INCORPORATED [TUCSON,ARIZONA]",NNG05GP26G,GSFC - Goddard Space Flight Center,,AZ,'07',9/8/2005,9/30/2005,Non-Profit Institutions - Nonprofit Organization,Grant,"342,592",0,0,[None Indicated],N/A,N/A,INTEGRATING NASA EARTH SCIENCE INTO VIEW SPACE
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY, INC. [BALTIMORE,MARYLAND]",NAG512595,GSFC - Goddard Space Flight Center,BALTIMORE,MD,'07',10/21/2002,11/30/2014,"Educational - Educational Institution, Nonprofit Organization",Grant,0,"1,140,486","1,140,486",[None Indicated],N/A,N/A,MID-INFRARED SCIENCE WITH THE NEXT GENERATION SPAC E TELESCOPE (NGST):   THE STRUCTURE AND MINERALOG
"ASSURANCE TECHNOLOGY CORPORATION [CARLISLE,MASSACHUSETTS]",NNG05HP19P,GSFC - Goddard Space Flight Center,,MA,'05',1/27/2005,4/30/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","31,982","31,982","31,982",541710,N/A,N/A,SUPPORT FOR THE SEM INSTRUMENT FOR THE NOAA-N SATELLITE LAUNCH
"ASSURANCE TECHNOLOGY CORPORATION [CARLISLE,MASSACHUSETTS]",NNG05HY06C,GSFC - Goddard Space Flight Center,,MA,'05',12/29/2004,9/30/2005,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","1,827,499","1,827,499","1,827,499",541330,rfp-4200059942-gbr,N/A,"goes support in the following areas: project kickoff review, mid-term review, progress review and documentation, formulation phase - concept and cost review, action item review and documentation, new technology reportable items, sf294's, vets 100 reporting, and it security plan"
"ASSURANCE TECHNOLOGY CORPORATION [CARLISLE,MASSACHUSETTS]",NNG05HY16C,GSFC - Goddard Space Flight Center,CARLISLE,MA,'03',5/3/2005,11/6/2019,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Fixed Fee","50,000","5,355,384","5,985,312",541710,N/A,N/A,Space Environment Monitor (SEM) Instrument Support
"ASTRIUM G M B H [,]",GSFC0200207DNAS502031,GSFC - Goddard Space Flight Center,,,'NA',7/15/2002,1/2/2005,"SBA Certified HUBZone, Small Business - SBA Certified HUBZone","Definitive Contract, Firm Fixed Price",0,"450,000","1,500,000,000",336414,N/A,N/A,
"ASTRIUM G M B H [OTTOBRUNN,]",NNM04AE22P,MSFC - Marshall Space Flight Center,,,'NA',3/18/2004,8/20/2004,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","10,000","109,637","109,637",334419,N/A,N/A,420004402 GLAST BURST MONITOR GBM DUAL CHANNEL
"ASTRO SENSORS INC [AMHERST,NEW YORK]",NNM05AC52P,MSFC - Marshall Space Flight Center,BUFFALO,NY,'26',2/24/2005,5/6/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","13,930","13,930","13,930",[None Indicated],N/A,N/A,4200097728  PRESSURE TRANSDUCERS
"ASTRO SYSTEMS INCORPORATED [BURBANK,CALIFORNIA]",NNJ05HE88P,JSC - Johnson Space Flight Center,Burbank,CA,'29',7/26/2005,8/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","9,900","9,900","9,900",[None Indicated],N/A,N/A,PORTABLE HD VIDEO MONITOR
"ASTRONAUTS MEMORIAL FOUNDATION [KENNEDY SPACE CENTER,FLORIDA]",NNK05EB99G,KSC - Kennedy Space Flight Center,,FL,'24',3/9/2005,6/30/2008,Other Than Small Business - [No Vendor Indicators Found],Grant,"163,529","163,529","163,529",[None Indicated],N/A,N/A,AMF STS 107 Memorial
"ASTRONOMICAL RESEARCH CAMERAS INCORPORATED [SAN DIEGO,CALIFORNIA]",NNG04CJ26P,GSFC - Goddard Space Flight Center,San Diego,CA,'53',10/1/2004,5/17/2004,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","46,100","46,100","46,100",339111,N/A,N/A,LAB EQUIPMENT
"ASTRONOMICAL RESEARCH CAMERAS INCORPORATED [SAN DIEGO,CALIFORNIA]",NNG05EF79P,GSFC - Goddard Space Flight Center,San Diego,CA,'53',9/23/2005,11/22/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","21,000","21,000","21,000",[None Indicated],N/A,N/A,ARC-22 250 Mhz FIBER OPTIC BOARD; ARC-32 CLOCK DRIVER BOARD; ARC-64 250 Mhz PCI INTERFACE BOARD; ARC-45 2-CHANNEL CCD VIDEO BOARDS; ARC-70 6-SLOT CLOSED CONTROLLER HOUSING; ARC-81 SMALL POWER SUPPLY; ARC-82 POWER SUPPLY CABLE; ARC-74 FIBER OPTIC CABLE
"ASTROPHYSICAL ADVANCES        [PALO ALTO,CALIFORNIA]",GSFC0200205DNAS502052,GSFC - Goddard Space Flight Center,,CA,'14',5/15/2002,5/7/2007,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Definitive Contract, Firm Fixed Price","108,224","533,205","533,205",541710,N/A,N/A,
"ASTROPHYSICAL JOURNAL [CHICAGO,ILLINOIS]",GSFC0200309BS73364G,GSFC - Goddard Space Flight Center,,IL,'01',9/15/2003,1/1/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","50,000","193,709","193,709",511130,N/A,N/A,
"ASTROPOWER INC [NEWARK,DELAWARE]",LARC0200305BL18550,LaRC - Langley Research Center,NEWARK,DE,'00',5/15/2003,8/25/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","-30,000",0,0,334413,N/A,N/A,
"ASTROTECH SPACE OPERATIONS INC [WASHINGTON,DISTRICT OF COLUMBIA]",KSC00200304BNAS1003036,KSC - Kennedy Space Flight Center,,FL,'24',4/15/2003,1/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","187,024","1,782,327","1,782,327",541710,N/A,N/A,
"ASTROTECH SPACE OPERATIONS INC [TITUSVILLE,FLORIDA]",NNK04LA75C,KSC - Kennedy Space Flight Center,,FL,'24',7/2/2004,5/3/2006,", Small Business ONLY - Small Business","Definitive Contract, Firm Fixed Price","13,734","2,950,451","2,950,451",541710,NNK04044847Q,N/A,WESTCOAST PAYLOAD PROCESSING CAPABILITY FOR CALIPSO/CLOUDSAT EXPEND LAUNCH/MISSION VEHICLE
"ASTROTECH SPACE OPERATIONS INCORPORATED [TITUSVILLE,FLORIDA]",NNK05LA11P,KSC - Kennedy Space Flight Center,Titusville,FL,'24',11/8/2004,1/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","64,688","64,688","64,688",541710,N/A,N/A,Facility Use Maintenance and Storage of GOES ELV Mission Nomex Suits
"ASTROTECH SPACE OPERATIONS INCORPORATED [TITUSVILLE,FLORIDA]",NNK05LA55B,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',9/28/2005,[None Indicated],", Small Business ONLY - [No Vendor Indicators Found]","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,336419,N/A,N/A,payload processing services and facilities
"ASTROTECH SPACE OPERATIONS INCORPORATED [TITUSVILLE,FLORIDA]",NNK05LA55D,KSC - Kennedy Space Flight Center,TITUSVILLE,FL,'24',9/28/2005,10/3/2007,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","2,989,408","4,266,288","4,266,288",336419,N/A,N/A,CY 2005 EAST COAST PAYLOAD PROCESS CONTRACT TASK ORDER 1 & 2 - STEREO I/II & DAWN
"ASTROX CORPORATION [COLLEGE PARK,MARYLAND]",NNC04QA04P,,,MD,'05',11/4/2003,11/1/2004,", Small Disadvantaged Business, Small Business - Minority Owned, Small Business, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price",0,"24,986","62,647",541330,N/A,N/A,CFD ANALYSIS OF INLET/DIFFUSION SYSTEM IN A MHD EN ERGY BYPASS ENGINE
"AT&T MOBILITY LLC [ATLANTA,GEORGIA]",NNG05CE41D,GSFC - Goddard Space Flight Center,,GA,'05',2/8/2005,5/18/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","2,192","3,660","3,660",541519,N/A,N/A,CELL PHONE SERVICES
"AT&T MOBILITY LLC [ATLANTA,GEORGIA]",T9396W,JSC - Johnson Space Flight Center,ATLANTA,GA,'05',12/4/2002,12/2/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","218,596","903,071","903,071",541519,N/A,N/A,PROVIDE WIRELESS TELEPHONE AND PDA SERVICE AND EQUIPMENT SUPPORT 
"AT&T WIRELESS INCORPORATED [AURORA,ILLINOIS]",NNJ04JK97P,JSC - Johnson Space Flight Center,Beltsville,MD,'05',9/20/2004,10/1/2004,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",0,"24,391","24,394",[None Indicated],N/A,N/A,BLACKBERRY UNIT MODEL 7780 AND SERVICES/ LICENSE BATTERIES
"AT&T WIRELESS INCORPORATED [AURORA,ILLINOIS]",NNJ04JL88P,JSC - Johnson Space Flight Center,Beltsville,MD,'05',9/20/2004,10/1/2004,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",0,"21,061","21,061",[None Indicated],N/A,N/A,BLACKBERRY UNITS MODEL 7780 AND SERVICES/LICENSES
"AT&T WIRELESS SERVICES INC [BELTSVILLE,MARYLAND]",NNG04HA08P,GSFC - Goddard Space Flight Center,,MD,'05',11/4/2003,11/3/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",706,"4,506","4,506",[None Indicated],N/A,N/A,Air Service for Cellular Phones and other supplies
"AT&T WIRELESS SERVICES INC [BELTSVILLE,MARYLAND]",S64739G,GSFC - Goddard Space Flight Center,,MD,'05',6/4/2002,12/31/2006,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",0,"17,000","17,000",[None Indicated],N/A,N/A,ERICSSON R300LX HANDSETS
"ATA ENGINEERING INC [SAN DIEGO,CALIFORNIA]",NND05AB14P,AFRC - Armstrong Flight Research Center,SAN DIEGO,CA,'50',3/8/2005,3/14/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","9,631","9,631","9,631",541330,N/A,N/A,TEDS ACCELEROMETERCALIBRATION OF EQPT.
"ATA ENGINEERING INCORPORATED [SAN DIEGO,CALIFORNIA]",NNC05VB95P,GRC - Glenn Research Center,San Diego,CA,'50',12/20/2004,1/4/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","17,250","17,250","17,250",[None Indicated],N/A,N/A,
"ATAIR AEROSPACE INCORPORATED [BROOKLYN,NEW YORK]",NNL05AD69P,LaRC - Langley Research Center,Brooklyn,NY,'12',4/8/2005,7/8/2005,"SBA Certified HUBZone, Small Disadvantaged Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified HUBZone, Small Business","Purchase Order, Labor Hours","10,000","10,000","10,000",[None Indicated],N/A,N/A,engineering study for the blended wing-body drop model preliminary design study
"ATD AMERICAN CO [WYNCOTE,PENNSYLVANIA]",NNC05DC29D,GRC - Glenn Research Center,,PA,'02',12/1/2004,3/31/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","23,905","23,905","23,905",423210,N/A,N/A,MODULAR FURNITURE
"ATD AMERICAN COMPANY [WYNCOTE,PENNSYLVANIA]",NNA05AA02P,ARC - Ames Research Center,Wyncote,PA,'02',10/1/2004,11/1/2004,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","2,932","2,932","2,932",337214,N/A,N/A,"Modular desk, lateral file, leather chair"
"ATHENA ENGINEERING INC [SAN DIMAS,CALIFORNIA]",NND04AC86C,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'22',9/23/2004,3/2/2006,", Small Disadvantaged Business, 8(A) Program, Woman Owned Small Business, Small Business - Hispanic American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business, Women Owned","Definitive Contract, Firm Fixed Price","327,302","2,953,999","2,953,999",238220,NND04056632R,N/A,REHAB & MOD SOUTHEAST WING BLDG 4800
"ATHENA TECHNOLOGIES INCORPORATED [WARRENTON,VIRGINIA]",NNA05BE98P,ARC - Ames Research Center,,VA,'01',11/3/2004,4/29/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","16,530","16,530","16,530",541330,N/A,N/A,GuideStar GS-111m unit
"ATHENS BIBLE SCHOOL [ATHENS,ALABAMA]",NNM04AC46P,MSFC - Marshall Space Flight Center,ATHENS,AL,'05',11/25/2003,8/24/2005,"Educational - Educational Institution, Nonprofit Organization","Purchase Order, Firm Fixed Price",0,"3,750","3,750",[None Indicated],N/A,N/A,STUDENT LAUNCH INITIATIVE JR
"ATI INDUSTRIAL AUTOMATION INCORPORATED [APEX,NORTH CAROLINA]",NNG05EE30P,GSFC - Goddard Space Flight Center,Apex,NC,'04',6/27/2005,8/12/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","14,700","14,700","14,700",[None Indicated],N/A,N/A,"9105-OMEGA 160-R-10-2-N1PCI-OMEGA 160 DAQ F/T TRANSDUCER WITH RADIAL-EXT 10m CABLE, INTERFACE BOARD, POWER SUPPLY, 2m POWER SUPPLY CABLE, SOFTWARE AND 16-BIT PCI DAQ BOARD. 9105-OMEGA 160-R-10-2-N0-OMEGA 160 DAQ F/T TRANSDUCER WITH RADIAL-EXT 10m CABLE, INTERFACE BOARD, POWER SUPPLY, 2m POWER SUPPLY CABLE AND SOFTWARE."
"ATK ELKTON LIMITED LIABILITY COMPANY [ELKTON,MARYLAND]",NNG05WC00A,GSFC - Goddard Space Flight Center,Elkton,MD,'01',2/14/2005,1/31/2006,Other Than Small Business - [No Vendor Indicators Found],Cooperative Agreement,0,0,0,[None Indicated],N/A,N/A,THE ADVANCED SOLID AXIAL STAGE (ASAS) ROCKET MOTOR
"ATK LAUNCH SYSTEMS INC [MAGNA,UTAH]",MSFC0200002DNAS800134,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',2/1/2000,4/30/2005,Other Than Small Business - Corporate Entity Not Tax Exempt,"Definitive Contract, Firm Fixed Price","28,938","2,871,368","2,871,368",541710,N/A,N/A,"RESEARCH \FAB OF COMPLEX COMPOSITE STRUCTURES IN SPT OF ADVANCED SPACE TRANSPORTATION\"""""
"ATK SPACE SYSTEMS INC. [SAN DIEGO,CALIFORNIA]",80GSFC20C0085,GSFC - Goddard Space Flight Center,SAN DIEGO,CA,'52',10/11/2019,6/10/2021,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization","Definitive Contract, Cost Plus Fixed Fee",0,"8,641,079","8,641,079",336419,80GSFC19R0036,N/A,WFIRST INSTRUMENT CARRIER FABRICTAION
"ATK SPACE SYSTEMS INC. [BELTSVILLE,MARYLAND]",GSFC0200101DNAS501090,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',1/15/2001,6/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Cost Plus Award Fee","101,273,503","596,800,894","645,500,000",541710,N/A,N/A,MECHANICAL ENGINEERING SUPPORT SERVICES 
"ATK THIOKOL INCORPORATED [CORINNE,UTAH]",MSFC0199109DNAS838680,MSFC - Marshall Space Flight Center,BRIGHAM CITY,UT,'01',9/15/1991,1/31/2005,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost No Fee","164,062","66,846,592","66,856,596",[None Indicated],N/A,N/A,FACILITIES CONTRACT FOR RSRM
