NASA Headquarters (HQ),Electroformed Nickel Inc,Fabrication to support large aluminum mirrors,4/2/2019,10/2/2020,null
NASA Headquarters (HQ),United Launch Alliance,ULA Integrated Fluid System Test (IFST),6/6/2019,6/6/2022,null
NASA Headquarters (HQ),RUAG Space USA Inc,Raug Engineering Services,1/24/2019,1/24/2024,null
NASA Headquarters (HQ),Manned Space Flight Education FoundationInc.,The Centennial Challenges Space Robotics Challenge,3/5/2019,3/5/2022,451413
NASA Headquarters (HQ),BLUE ORIGIN LLC,Hydrogen Embrittlement Testing,11/7/2018,11/7/2020,null
NASA Headquarters (HQ),OBERLIN COLLEGE,Fireball Network Station at Oberlin College,8/7/2018,8/7/2023,2268
NASA Headquarters (HQ),Spirit Aero Systems,Rivet replacement with friction stir welds,4/25/2019,4/25/2022,null
NASA Headquarters (HQ),Spirit Aero Systems,Collaboration in Aeronautical Vehicle Manufacturing,4/25/2019,4/25/2024,null
NASA Headquarters (HQ),ADVANCED CUTTING SOLUTIONS LLC,ADVANCED CUTTING SOLUTIONS L.L.C.,7/12/2018,9/30/2022,null
NASA Headquarters (HQ),Virgin Orbit LLC,Testing Support for LOX/RP Chambers,8/7/2018,8/7/2020,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Specialized Engineering Services,7/18/2018,7/18/2020,null
NASA Headquarters (HQ),CITY OF NEW ORLEANS LA,City of New Orleans LA Temporary Emergency Shelter for CityEmployees at MAF,3/28/2019,3/28/2024,137705
NASA Headquarters (HQ),UNIVERSITY OF PITTSBURGH,Fireball Network Station at Allegheny Observatory,10/4/2018,10/4/2023,1701
NASA Headquarters (HQ),University of North Carolina at Greensboro,Particle Impact Testing of Novel Nanocomposite SpaceShielding Materials (ITF),11/13/2019,11/13/2022,null
NASA Headquarters (HQ),University of North Carolina at Greensboro,ENGINEERING COLLABORATION,11/13/2019,11/13/2022,null
NASA Headquarters (HQ),The University of Alabama,annex to Synergistic Technologies Support,5/25/2018,7/8/2020,8499
NASA Headquarters (HQ),Hands-On Science Center,Fireball Network Station,5/31/2018,5/31/2023,1701
NASA Headquarters (HQ),HIRAM COLLEGE,Fireball Network Station at Hiram College,5/25/2018,5/25/2023,1701
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Engine System Material in Collaboration with the AR-22 Project,5/23/2018,5/23/2023,75162
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex No. 2 under SAA8-1725910 for Facility Usage for AR-22Software Development,3/28/2018,3/28/2021,null
NASA Headquarters (HQ),Orbital Sciences Corporation a wholly ownedsubsidiary of Orbital ATK,Annex 5 under Space Act Umbrella Agreement No. SAA8-1726082 for demand services at the Michoud Assembly Facility,2/14/2019,6/30/2021,null
NASA Headquarters (HQ),Orbital Sciences Corporation a wholly ownedsubsidiary of Orbital ATK,SAA8-1726082 Annex 4 Facilities for personnel duringdevelopment of NGL Liquid Upper Stage tanks.,3/20/2018,6/30/2021,null
NASA Headquarters (HQ),Laboratory Testing Inc.,Testing and Evaluation of Material Properties in ExtremeEnvironments,10/29/2018,10/29/2021,null
NASA Headquarters (HQ),Laboratory Testing Inc.,Testing and Evaluation of Material Properties in ExtremeEnvironments,10/29/2018,10/29/2021,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Annex 4 to Exchange of Technical Expertise for commercialspace transportation,10/29/2018,10/29/2020,null
NASA Headquarters (HQ),SIERRA NEVADA CORPORATION,Rocket Engine Development and Test,6/11/2020,6/11/2025,null
NASA Headquarters (HQ),Northeast Arkansas Career and TechnicalCenter,Northeast Arkansas Career and Technical Center / HighSchools United with NASA to Create Hardware (HUNCH)Program.,2/27/2018,2/27/2023,70471
NASA Headquarters (HQ),The University of Alabama,Annex 3 to Synergistic Technologies Support - The Universityof Alabama,8/22/2019,7/8/2020,7974
NASA Headquarters (HQ),Raytheon Missile Systems,Raytheon Wind Tunnel Testing,2/21/2018,6/16/2022,null
NASA Headquarters (HQ),United Launch Alliance,ULA Vulcan Upper Stage Test,2/21/2018,2/21/2021,null
NASA Headquarters (HQ),LOCKHEED MARTIN,Lockheed Martin Corporation Commercial,2/1/2018,9/30/2022,null
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE,Aeroscience analysis of Vulcan vehicle operations,1/4/2018,1/4/2023,null
NASA Headquarters (HQ),DECATUR CITY SCHOOLS,Wide-field Meteor Network Station at Ben Davis MagnetElementary School,1/19/2018,1/19/2023,11295
NASA Headquarters (HQ),AUBURN UNIVERSITY,SPACE EXPLORATION TECHNOLOGY DEVELOPMENT,11/8/2017,11/8/2022,null
NASA Headquarters (HQ),Garland Independent School District,Annex  1 to High Schools United with NASA to CreateHardware (HUNCH) Collaboration  - Garland IndependentSchool District,11/27/2017,11/27/2022,64786
NASA Headquarters (HQ),United Launch Alliance,Launch Vehicle Manufacturing and Test Support,10/31/2017,10/31/2022,null
NASA Headquarters (HQ),Morgan County Schools,annex to High Schools United with NASA to Create Hardware(HUNCH) Collaboration  - Morgan County Schools,8/9/2017,8/9/2022,61065
NASA Headquarters (HQ),Morgan County Schools,High Schools United with NASA to Create Hardware (HUNCH)Collaboration  - Morgan County Schools,8/9/2017,8/9/2022,null
NASA Headquarters (HQ),Orbital Sciences Corporation a wholly ownedsubsidiary of Orbital ATK,Cryogenically - Fueled Upper Stage Technologies,3/2/2018,3/2/2023,null
NASA Headquarters (HQ),Mt. Pleasant High Schools,Mt. Pleasant High School  - Tennessee / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program.,7/25/2017,7/25/2022,61065
NASA Headquarters (HQ),BLUE ORIGIN LLC,Exchange of Technical Expertise for commercial spacetransportation,8/30/2017,8/30/2022,null
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex 1 under SAA8-1725910 for Integration Support,10/3/2017,12/31/2021,null
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Space Systems Technology Development and Demonstration,9/29/2017,9/29/2022,null
NASA Headquarters (HQ),Vivace Corporation,Vivace Corporation,7/1/2017,6/30/2021,null
NASA Headquarters (HQ),Orbital Telemetry Inc,Telemetry Licensed Test and Modification Activities,7/31/2017,7/31/2022,null
NASA Headquarters (HQ),Raytheon Missile Systems,Engineering Collaboration,6/28/2017,6/28/2022,null
NASA Headquarters (HQ),United Technologies Corp,NASA MSFC requests Loan of Flight Qual Unit - CO2Compressor and Controller,3/1/2018,3/1/2023,125
NASA Headquarters (HQ),Virgin Orbit LLC,Exchange of Technical Expertise for commercial spacetransportation,6/9/2017,6/9/2022,null
NASA Headquarters (HQ),Dodge County School,Dodge County School - Georgia / High Schools United withNASA to Create Hardware (HUNCH) Program,4/11/2017,4/11/2022,61065
NASA Headquarters (HQ),Decatur City Schools,Annex  2 to Decatur City Schools HUNCH umbrella - Decatur /High Schools United with NASA to Create Hardware (HUNCH)Program,3/24/2017,1/15/2021,61065
NASA Headquarters (HQ),Charles Henderson High School,Charles Henderson High School Troy Alabama / High SchoolsUnited with NASA to Create Hardware (HUNCH) Program,4/24/2017,4/24/2022,61065
NASA Headquarters (HQ),Alan Thornton Career Technical Center,Alan Thornton Career Technical Center Alabama / HighSchools United with NASA to Create Hardware (HUNCH)Program,3/24/2017,3/24/2022,61065
NASA Headquarters (HQ),University of Central Florida,Fireball Network Station at UCF,7/31/2017,7/31/2022,2555
NASA Headquarters (HQ),Walker County School District by and throughthe Walker County Board of Education,Fireball Network Station at Smith Planetarium,4/28/2017,4/28/2022,1420
NASA Headquarters (HQ),Association of Universities for Research inAstronomy,Fireball Network Station at KPNO,3/30/2017,3/30/2022,2045
NASA Headquarters (HQ),Embry-Riddle Aeronautical University,Fireball Network Station at ERAU,7/31/2017,7/31/2022,2420
NASA Headquarters (HQ),Magnet Cove High School,Magnet Cove High School  Arkansas / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,5/1/2017,5/1/2022,61065
NASA Headquarters (HQ),The Boeing Company,Aerospace Hardware Testing Evaluatioin and relatedengineering services,3/22/2017,3/22/2022,null
NASA Headquarters (HQ),Blue Origin LLC,Blue Origin LLC Use of the National Center for AdvancedManufacturing (NCAM) at MAF.,1/13/2017,9/30/2021,null
NASA Headquarters (HQ),LAWRENCE LIVERMORE NATIONALSECURITY LLC,Annex 1 under SAA8-1724270 for Development of HighResolution X-Ray Mandrel,7/25/2017,12/31/2020,null
NASA Headquarters (HQ),The Museum of Flight,F-1 Engine Loan for Apollo 12 Exhibit,1/13/2017,1/13/2021,null
NASA Headquarters (HQ),Florida Turbine Technologies Inc.,Propulsion System Elements Development and Analysis,10/20/2016,10/20/2021,null
NASA Headquarters (HQ),Arizona Board of Regents On Behalf ofUniversity of Arizona,Fireball Network Station at MMTO,10/27/2016,10/27/2021,2045
NASA Headquarters (HQ),Arizona Board of Regents on behalf of TheUniversity of Arizona,Fireball Network Station at MLO,10/27/2016,10/27/2021,2045
NASA Headquarters (HQ),Auburn University,COLLABORATIVE AGREEMENT FOR SYNERGISTICTECHNOLOGIES,10/21/2016,10/21/2021,null
NASA Headquarters (HQ),Marshall Child Development Center Inc.,Marshall Child Development Center,7/14/2016,7/14/2021,819115
NASA Headquarters (HQ),New Mexico State University,Fireball Network Station,7/14/2016,7/14/2021,1495
NASA Headquarters (HQ),UP Aerospace,Nanosatellite and Suborbital Reusable Launch SystemDevelopment,5/31/2016,5/31/2021,1000000
NASA Headquarters (HQ),Blade Dynamics LLP,Blade Dynamics LLP Occupancy and Demand Services,8/31/2016,8/31/2021,null
NASA Headquarters (HQ),Arctic Slope Technical Services Inc.,Launch vehicle propulsion technology development,4/25/2016,4/25/2021,null
NASA Headquarters (HQ),Lawrence Livermore National Security LLC,HIGH RESOLUTION FOCUSING OPTICS FOR ADVANCEDPLASMA DIAGNOSTICS,4/14/2016,4/14/2021,null
NASA Headquarters (HQ),Tellus Science Museum,Fireball Network Station,12/21/2015,12/21/2020,2053
NASA Headquarters (HQ),Limestone County Schools,Limestone County Career Technical Center annex 1 -Limestone County Schools / High Schools United with NASA toCreate Hardware (HUNCH) Program,2/3/2017,2/3/2022,27777
NASA Headquarters (HQ),Limestone County Schools,Limestone County Schools / High Schools United with NASA toCreate Hardware (HUNCH) Program umbrella,2/3/2017,2/3/2022,null
NASA Headquarters (HQ),Laurell High School,Laurell High School - Montana / High Schools United withNASA to Create Hardware (HUNCH) Program,11/13/2015,11/13/2020,27777
NASA Headquarters (HQ),Lincoln County High School,Lincoln County High School - Tennessee / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,11/19/2015,11/19/2020,27777
NASA Headquarters (HQ),Hazel Green High School,annex2 Hazel Green High School   - Madison County Schools /High Schools United with NASA to Create Hardware (HUNCH)Program,1/13/2016,1/13/2021,27777
NASA Headquarters (HQ),METHUSELAH FOUNDATION,Centennial Challenges for The Tissue Engineering Challenge,2/17/2016,4/30/2021,681615
NASA Headquarters (HQ),Gulfport High School - Mississippi,Gulfport High School - Mississippi / High Schools United withNASA to Create Hardware (HUNCH) Program,11/16/2015,11/16/2020,27777
NASA Headquarters (HQ),East Central High School - Mississippi,East Central High School - Mississippi / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,6/2/2016,6/2/2021,27777
NASA Headquarters (HQ),NASA Exchange,MOA for Retail Development with the NASA Exchange,9/17/2015,9/17/2020,null
NASA Headquarters (HQ),Madison City Schools,Annex 2 James Clemens HIgh School - Madison City Schools /High Schools United with NASA to Create Hardware (HUNCH)Program,2/29/2016,2/28/2021,27777
NASA Headquarters (HQ),Madison City Schools,Annex 1 Bob Jones High School - Madison City School(HUNCH) High Schools United with NASA to Create Hardwareprogram,2/29/2016,2/28/2021,27777
NASA Headquarters (HQ),Madison City Schools,Madison City Schools HUNCH umbrella / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,2/29/2016,2/28/2021,null
NASA Headquarters (HQ),Madison County Schools,annex1 Sparkman High School  - Madison County Schools /High Schools United with NASA to Create Hardware (HUNCH)Program,1/13/2016,1/13/2021,27777
NASA Headquarters (HQ),Decatur City Schools,annex 1 Austin High School -  Decatur City Schools / HighSchools United with NASA to Create Hardware (HUNCH)Program,1/15/2016,1/15/2021,27777
NASA Headquarters (HQ),Decatur City Schools,Decatur City Schools HUNCH umbrella / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,1/15/2016,1/15/2021,null
NASA Headquarters (HQ),Hewitt-Trussville High School,Hewitt-Trussville High School / High Schools United with NASAto Create Hardware (HUNCH) Program,1/13/2016,1/13/2021,27777
NASA Headquarters (HQ),Lusher Charter High School,Lusher Charter High School / High Schools United with NASAto Create Hardware (HUNCH) Program,6/2/2016,6/2/2021,27777
NASA Headquarters (HQ),McGavock High School,McGavock High School  - Tennessee / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,11/2/2015,11/2/2020,27777
NASA Headquarters (HQ),Jackson County Schools,Jackson County School Hunch Umbrella / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,12/5/2015,12/5/2020,null
NASA Headquarters (HQ),Lockheed Martin Corporation,Lockheed Martin Corporation Annex 4,10/1/2015,10/1/2020,null
NASA Headquarters (HQ),South Dakota State University,Synergistic Technologies Support,3/28/2016,3/28/2021,null
NASA Headquarters (HQ),Lockheed Martin Corporation,annex to Lockheed Martin Corporation Orion Project,10/1/2015,10/1/2020,null
NASA Headquarters (HQ),Beau Chene High School,Beau Chene High School - Louisiana / High Schools Unitedwith NASA to Create Hardware (HUNCH) Program,1/16/2016,1/16/2021,27777
NASA Headquarters (HQ),Lockheed Martin Corporation,Lockheed Martin Corporation Annex 3 for support services,10/1/2015,10/1/2020,null
NASA Headquarters (HQ),Lockheed Martin Corporation,Lockheed Martin Corporation Annex 2 for support servicesOrion Tooling Installation,10/1/2015,10/1/2020,null
NASA Headquarters (HQ),ATK Launch Systems Inc.,DESLA Aerospike Engine Design and Analysis for AdditiveManufacturing Activities,10/5/2015,7/31/2020,null
NASA Headquarters (HQ),Auburn University,Synergistic Technologies Support,7/30/2015,7/30/2020,null
NASA Headquarters (HQ),University of North Georgia,Fireball Network Station,8/17/2015,8/17/2020,1500
NASA Headquarters (HQ),Lockheed Martin Corporation,Lockheed Martin Corporation Orion Project,10/1/2015,10/1/2020,null
NASA Headquarters (HQ),Athens City Schools,Athens City Schools Umbrella,7/27/2015,7/27/2020,null
NASA Headquarters (HQ),Quantum Machines LLC,Advanced Propulsion Theory and Experimentation,7/1/2015,7/1/2020,null
NASA Headquarters (HQ),Ochsner Clinic Foundation,Ochsner Clinic Foundation providing on-site medical services,11/1/2016,11/1/2021,null
NASA Headquarters (HQ),United Technologies Aerospace Systems,Environmental Control and Life Support TechnologyDevelopment,12/21/2015,12/21/2020,null
NASA Headquarters (HQ),U.S Space and Rocket Center,SHARED EXHIBIT EFFORTS,6/23/2016,6/23/2021,null
NASA Headquarters (HQ),Textron Marine and Land Systems,Textron Marine and Land Systems for facility space anddemand services from NASA at the Michoud Assembly Facility.,1/15/2014,12/31/2020,null
NASA Headquarters (HQ),Department of Economic Development,Cooperative Endeavor Agreement University of New OrleansResearch & Technology Foundation Inc.,12/18/2007,12/18/2037,null
NASA Headquarters (HQ),Launcher Space,Launcher Space Special Test Equipment Design,3/31/2020,3/31/2021,44698
NASA Headquarters (HQ),Launcher Space,Propulsion Test Support to Launcher Space,3/31/2020,3/31/2025,null
NASA Headquarters (HQ),MISSISSIPPI STATE UNIVERSITY,Annex One for Use of Restricted Airspace at John C. StennisSpace Center,1/14/2020,1/14/2021,null
NASA Headquarters (HQ),MISSISSIPPI STATE UNIVERSITY,Umbrella Agreement for Restricted Airspace at John C. StennisSpace Center,1/14/2020,1/14/2025,null
NASA Headquarters (HQ),RELATIVITY SPACE INC,Host Tenant Agreement Between National Aeronautics andSpace Administration John C. Stennis Space Center andRelativity Space Inc.,5/28/2019,5/28/2028,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Annex Three to Blue Origin Umbrella Rocket PropulsionTesting and Related Services,9/17/2019,9/17/2021,null
NASA Headquarters (HQ),Interstellar Technologies LLC,Annex One Between The National Aeronautics and SpaceAdministration John C. Stennis Space Center and InterstellarTechnologies Under Space Act Umbrella Agreement SSAA-1053-0162,5/6/2019,5/6/2024,null
NASA Headquarters (HQ),Relativity Space Incorporated,Reimbursable Space Act Agreement Relativity Space Inc. forOccupancy of Facilities,5/28/2019,5/28/2028,null
NASA Headquarters (HQ),Aerojet Rocketdyne of DE Inc.,Annex Eleven to Reimbursable Space Act Umbrella to providetesting and related support services to AR to supportdevelopment of future launch systems.,9/14/2018,3/22/2021,null
NASA Headquarters (HQ),State of Mississippi Technology TransferOffice,Use Permit Between National Aeronautics and SpaceAministration and State of Mississippi Technology TransferOffice,6/12/2018,4/19/2023,null
NASA Headquarters (HQ),STATE OF MISSISSIPPI TechnologyTransfer Office,Host Tenant Agreement Between the National Aeronautics andSpace Administration John C. Stennis Space Center and Stateof Mississippi Technology Transfer Office,6/12/2018,4/19/2023,null
NASA Headquarters (HQ),BLUE ORIGIN LLC,Blue Origin Umbrella Rocket Propulsion Testing and RelatedServices,6/29/2018,6/29/2023,null
NASA Headquarters (HQ),STATE OF MISSISSIPPI,Use of NASA facilities and services in support of theMississippi Technology Transfer Office,4/9/2018,4/19/2023,null
NASA Headquarters (HQ),THE BOEING COMPANY,Reimbursable Space Act Umbrella Agreement Between theNational Aeronautics and Space Administration John C.Stennis Space Center and the Boeing Company forengineering propulsion test and related services,3/21/2018,3/21/2023,null
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex Ten to Reimbursable Space Act Umbrella to providetesting and related support services to AR to supportdevelopment of future launch systems.,12/19/2017,3/22/2021,null
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex Nine to Reimbursable Space Act Umbrella to providetesting and related support services to AR to supportdevelopment of future launch systems.,12/19/2017,3/22/2021,null
NASA Headquarters (HQ),AEROJET ROCKETDYNE INC,Annex Eight to Reimbursable Space Act Umbrella to providetesting and related support services to AR to supportdevelopment of future launch systems.,12/19/2017,3/22/2021,null
NASA Headquarters (HQ),RELATIVITY SPACE INC,Annex Two RSI Services and support at SSC,5/25/2018,8/23/2021,null
NASA Headquarters (HQ),THE MISSISSIPPI DEPARTMENT OFENVIRONMENTAL QUALITY,CONSOLIDATION OF REMEDIATION ACTIVITIES AT THEJOHN C. STENNIS SPACE CENTER,1/2/2018,1/2/2023,75000
NASA Headquarters (HQ),Hancock County Mississippi,For Hancock County EOC Continuity Site,3/19/2018,3/19/2023,null
NASA Headquarters (HQ),Infinity Science Center Inc.,Land Use Permit Between National Aeronautics and SpaceAdministration Stennis Space Center and the Infinity ScienceCenter Inc.,9/10/2007,9/10/2037,null
NASA Headquarters (HQ),STRATOLAUNCH SYSTEMS CORP,Reimbursable Space Act Umbrella Agreement Between TheNational Aeronautics and Space Administration John C.Stennis Space Center and Stratolaunch Systems Corporationfor Propulsion Testing Support,9/13/2017,9/13/2022,null
NASA Headquarters (HQ),The Board of Trustees of MississippiInstitutions of Higher Learning,The Center of Higher Learning and Related University Activities,11/29/2017,11/29/2022,null
NASA Headquarters (HQ),Innovative Imaging and ResearchCorporation,Reimbursable Space Act Agreement Between NationalAeronautics and Space Administration for Utilization of SatelliteCalibration Target at SSC Center Landfill and ControlledAirspace,3/16/2017,3/6/2022,null
NASA Headquarters (HQ),Relativity Space Incorporated,Annex One Relativity Space Aeon 1 Engine Start Test Project,8/23/2016,8/23/2021,null
NASA Headquarters (HQ),Relativity Space Incorporated,Reimbursable Space Act Umbrella Agreement Relativity SpaceIncorporated Aeon 1 Launch Systems Development,8/23/2016,8/23/2021,null
NASA Headquarters (HQ),Honeywell Internationl Incorporation,Cross-Center Umbrella Agreement to Support NASA ScienceTechnology Engineering and Mathematics (STEM) Educationand Outreach,10/7/2016,10/7/2021,null
NASA Headquarters (HQ),Louisiana Technology Transfer Office,Louisiana Technology Transfer Office for Occupancy of SSCfacilities.,3/17/2016,3/17/2021,null
NASA Headquarters (HQ),Aerojet Rocketdyne of DE Inc.,Reimbursable Space Act Umbrella to provide testing andrelated support services to AR to support development of futurelaunch systems.,3/22/2016,3/22/2021,null
NASA Headquarters (HQ),Loyola University New Orleans,Nonreimbursable Space Act Agrement for market analysismethodologies for SSC Developed Technologies,11/9/2015,11/9/2020,43628
NASA Headquarters (HQ),Lockheed Martin Corporation,Domestic Reimbursable Space Act Agreement (WithAmendments)  Between NASA SSC and Lockheed MartinCorporation for Its Division Lockheed Martin Space SystemsCompany Concerning Support to the Propulsion Thermal andMetrology Center,1/30/2001,1/30/2051,null
NASA Headquarters (HQ),Infinity Science Center Inc.,Nonreimbursable Space Act Agreement Between  forOperation of Infinity at Stennis Space Center,1/10/2012,1/10/2032,null
NASA Headquarters (HQ),Rolls-Royce North America Inc.,Domestic Reimbursable Space Act Agreement Between NASASSC and Rolls-Royce North America Inc. for Testing at the H1Complex by Rolls-Royce North America Inc.,6/13/2005,6/13/2025,null
NASA Headquarters (HQ),Aerojet Rocketdyne of DE Inc.,Reimbursable Space Act Agreement RS-68 Engine TestProgram (includes ADDENDUMS) at B-1,5/18/1998,5/16/2023,null
NASA Headquarters (HQ),Aerojet Rocketdyne of DE Inc.,Operation of E-6 Government-Owned Engine Test Facility inFlorida,6/29/2007,6/16/2022,null
NASA Headquarters (HQ),Blue Ridge Research and Consulting LLC,Improving Rocket Launch Acoustic Models and InterpretingRaw Acoustical Data,5/1/2020,4/30/2025,12290
NASA Headquarters (HQ),Sagrad Inc.,Range Certification Support of NASA Autonomous FlightTerminations Systems,4/29/2020,4/29/2022,400000
NASA Headquarters (HQ),Vector Launch Inc.,Flight Safety Analysis for Launch Vehicle,11/13/2018,11/13/2021,null
NASA Headquarters (HQ),Virginia Department of Health,Closed Points of Dispensing (POD) Provision of EmergencyMedical Prophylaxis,7/20/2017,7/20/2022,2000
NASA Headquarters (HQ),University of Massachusetts Lowell,Further Development of Technology to Support the CubeSatArcsecond Pointing System (CAPS),10/26/2017,10/27/2022,15000
NASA Headquarters (HQ),V A COMMERCIAL SPACE FLIGHTAUTHORITY,Operations and Activities for the Unmanned Aerial SystemRunway,1/9/2018,1/9/2023,null
NASA Headquarters (HQ),VIRGINIA SPACE FLIGHT ACADEMY,Outreach Activities,6/7/2017,6/6/2022,4038
NASA Headquarters (HQ),GULFSTREAM AEROSPACE CORP,Water Ingestion Testing,4/13/2017,4/13/2022,null
NASA Headquarters (HQ),CELLCO/Verizon,Enhanced Use Lease Agreement/Cellco-Verizon for Greenbelt,9/21/2011,9/21/2026,null
NASA Headquarters (HQ),Accomack County Department of PublicSafety,Joint Emergency Planning Response and ManagementActivities at the Wallops Flight Facility,10/20/2011,10/13/2021,null
NASA Headquarters (HQ),Marine Science Consortium,Marine Science Consortium,2/13/2006,2/16/2022,null
NASA Headquarters (HQ),Chincoteague Bay Field Station,Wallops Research Park,5/6/2009,5/6/2069,null
NASA Headquarters (HQ),Barber-Nichols Inc.,Oxygen Systems Operations and Maintenance Training,2/5/2020,2/5/2021,null
NASA Headquarters (HQ),Invocon Inc.,Hypervelocity Testing in Support of Invocon Inc.,2/13/2020,2/13/2021,null
NASA Headquarters (HQ),Infinite Composites Technologies,Annex for COPV Inspection and Evaluation,5/5/2020,5/5/2025,null
NASA Headquarters (HQ),Johnson and Johnson,Testing of N2O4 per MIL-PRF-26539G,2/26/2020,2/26/2023,null
NASA Headquarters (HQ),Infinite Composites Technologies,NASA-STD-2007-213740 Oxygen Compatibility Assessments /NASA-STD-6001 Flammability Offgassing and CompatibilityRequirements,5/5/2020,5/5/2025,null
NASA Headquarters (HQ),B/E Aerospace d.b.a.Collins Aerospace aunit of United Technologies Corporation,NASA-STD-6001 Flammability Offgassing CompatibilityTesting and Training,3/31/2020,3/30/2025,null
NASA Headquarters (HQ),B/E Areospace d.b.a. Collins Aerospace aunit of United Technologies Corporation,Collins Aerospace Oxygen and COPV Testing Analysis andTraining Activities,3/31/2020,3/30/2025,null
NASA Headquarters (HQ),AS and D LLC,NASA’s Composite Overwrapped Pressure Vessel (COPV)Damage Detection Course (DDC),2/4/2019,2/4/2024,null
NASA Headquarters (HQ),THE BOEING COMPANY,Inspect Functional Test and Leak Test R40b Thrusters,9/13/2018,9/13/2020,null
NASA Headquarters (HQ),THE BOEING COMPANY,Perform R40b thruster testing and provide test data results.,9/13/2018,9/13/2023,null
NASA Headquarters (HQ),WHA INTERNATIONAL INC,Annex to Testing Analysis Activities and Exchange ofTechnical Expertse for COPV Training,9/7/2017,3/21/2022,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP.,annex to Space Exploration Corp. Testing Analysis andTraining Activities,7/13/2017,10/19/2020,null
NASA Headquarters (HQ),Blue Origin LLC,NASA-STD-6001 Flammability Offgassing CompatibilityTesting and Training,4/18/2017,4/18/2022,null
NASA Headquarters (HQ),Blue Origin LLC,TESTING ANALYSIS ACTIVITIES AND EXCHANGE OFTECHNICAL EXPERTISE,4/18/2017,4/18/2022,null
NASA Headquarters (HQ),WHA International Inc.,NASA-STD-6001 Flammability Offgassing and CompatibilityTesting,3/21/2017,3/21/2022,null
NASA Headquarters (HQ),Honeywell,NASA-STD-6001 Flammability Offgassing and CompatibilityRequirements and Test Procedures,10/11/2016,10/11/2021,null
NASA Headquarters (HQ),Honeywell,Honeywell NASA-STD-6001B Vacuum Stability Testing andTraining,10/11/2016,10/11/2021,null
NASA Headquarters (HQ),Celanese International Corporation,Celanese Chemical Division Process Enhancement Testing,11/7/2018,11/7/2021,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP.,Annex to Space Exploration Corp. Testing Analysis andTraining Activities,1/7/2016,10/19/2020,null
NASA Headquarters (HQ),SPACE EXPLORATION TECHNOLOGIESCORP.,Hypergolic Materials Testing and Support,10/19/2015,10/19/2020,null
NASA Headquarters (HQ),Made In Space Inc.,NASA-STD-6001B materials and compnents testing,7/30/2015,7/30/2020,null
NASA Headquarters (HQ),Blue Origin LLC,NONREIMBURSABLE  SPACE ACT AGREEMENT BETWEENBLUE ORIGIN LLC  AND NASA FOR THE LOAN OF NASAOWNED PRESSURE VESSELS,5/8/2017,5/8/2022,17256
NASA Headquarters (HQ),CARLETON TECHNOLOGIES INC.,Carleton Technologies Inc Testing analysis and training ofpressure vessel and oxygen systems.,7/1/2015,7/1/2020,null
NASA Headquarters (HQ),Aerojet Rocketdyne,Aerojet Rocketdyne Testing Analysis and Training Activites,7/8/2015,7/8/2020,null
NASA Headquarters (HQ),Aerojet Rocketdyne,Aerojet Rocketdyne Oxygen Testing and Analysis Activities,7/8/2015,7/8/2020,null
