NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,William+Pfefferle+Assoc,Catalytic-Ignition Rotary Combustion Engine Phase I,1/1/1986,12/31/1986,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Monat+Rese NASA+Ames+Research+Centerh,Real-Time Ice Detection System Phase I,1/1/1986,12/31/1986,49972,
NASA+Johnson+Space+Center,Planar+Systems+Inc,MOCVD Deposition of Electroluminescent Films for Multicolor Flat-Panel Displays Phase I,1/1/1986,12/31/1986,49940,
NASA+Ames+Research+Center,Protein+Technologies+Inc,Supercritical Fluid Solvent System for Solid-Phase Peptide Synthesis Phase I,1/1/1986,12/31/1986,50000,
NASA+Goddard+Space+Flight+Center,RSIC+Assoc,Parallel Image Compression Phase I,1/1/1986,12/31/1986,49932,
NASA+Ames+Research+Center,Complere+Inc,Measurements of Vortex Flow Fields Phase I,1/1/1986,12/31/1986,48116,
NASA+Johnson+Space+Center,Essex+Corp,Relevance of Visual Accommodation for Performance in Spacecraft Phase I,1/1/1986,12/31/1986,54667,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,L+W+Fleckenstein+Inc,Unified-Cycle Engine Continuously Operable from Static to Hypersonic Conditions Phase I,1/1/1986,12/31/1986,49862,
NASA+Goddard+Space+Flight+Center,Bauer+Assoc+Inc,Measurement of Upper-Mid-Frequency Errors on Arbitrary Grazing Incidence Optics Phase I,1/1/1986,12/31/1986,49966,
NASA+Jet+Propulsion+Laboratory,Bruce+G+Jackson++Assoc,Automation of Requirements Development Utilizing a Desk Top Computer Phase I,1/1/1986,12/31/1986,49653,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Cascade+Microtech+Inc,High-Accuracy Characterization of Monolithic Millimeter-Wave Devices Phase I,1/1/1986,12/31/1986,49737,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Expert-Ease+Systems+Inc, NASA+Ames+Research+Centerhitectures for Dense Multi-Microprocessor Computers Phase I,1/1/1986,12/31/1986,49742,
NASA+Jet+Propulsion+Laboratory,Alabama+Cryogenic+Engineering+Inc,Reliable Mechanical Cryocooler for 80K Cooling in Space Phase I,1/1/1986,12/31/1986,49998,
NASA+Johnson+Space+Center,Wilton+Industries+Inc,Multi-User Multi-Access Wireless IR Communication System Phase I,1/1/1986,12/31/1986,44582,
NASA+Jet+Propulsion+Laboratory,Polatomic+Inc,Metal Thin-Film Optical Polarizers for Space Application Phase I,1/1/1986,12/31/1986,49961,
NASA+Ames+Research+Center,Integrated+Systems+Inc,Automation Tools for Demonstration of Goal-Directed and Self-Repairing Flight Control Phase I,1/1/1986,12/31/1986,50000,
NASA+Jet+Propulsion+Laboratory,Radiation+Monitoring+Devices+Inc,Proportional Proximity Sensor for Autonomous Space Based Robots Phase I,1/1/1986,12/31/1986,50000,
NASA+Marshall+Space+Flight+Center,Amtec+Engineering+Inc,Three-Dimensional Navier-Stokes Analysis for Evaluation of Hypersonic Vehicles Phase I,1/1/1986,12/31/1986,49950,
NASA+Ames+Research+Center,Advanced+Tactile+Avionics++Controls+Inc,An Expert System for Particle Analysis Phase I,1/1/1986,12/31/1986,48000,
NASA+Johnson+Space+Center,Expert-Ease+Systems+Inc,An Expert System to Troubleshoot Data Management Systems Phase I,1/1/1986,12/31/1986,49982,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Sparta+Inc,A Transputer-Based Finite-Element Solver Phase I,1/1/1986,12/31/1986,50000,
NASA+Marshall+Space+Flight+Center,Accelerated+Processors+Inc,Extremely Fast RISC-Based Arithmetic Logic Units for Character String Processing Phase I,1/1/1986,12/31/1986,49998,
NASA+Marshall+Space+Flight+Center,Applications+Rese NASA+Ames+Research+Centerh+Corp,Generic Artificial-Intelligence Expert System for Space Station Applications Phase I,1/1/1986,12/31/1986,49864,
NASA+Johnson+Space+Center,Carlow+International+Inc,Function Allocation Decision Aid Phase I,1/1/1986,12/31/1986,49994,
NASA+Goddard+Space+Flight+Center,ITHACO+Space+Systems,Economic Ejected Gas Cannister Phase I,1/1/1986,12/31/1986,49983,
NASA+Marshall+Space+Flight+Center,Applied+Technology+Assoc+Inc,Thrust Vector Control Using Moveable Struts Phase I,1/1/1986,12/31/1986,49970,
NASA+Johnson+Space+Center,Foster-Miller+Inc,Structural Velcro for Space Applications Phase I,1/1/1986,12/31/1986,49981,
NASA+Goddard+Space+Flight+Center,Galileo+Electro-Optics+Corp,Curved Channel MCP Improvement Phase I,1/1/1986,12/31/1986,47212,
NASA+Goddard+Space+Flight+Center,Quantic+Industries+Inc,Long-Life Three-Axis Satellite Attitude Sensing Phase I,1/1/1986,12/31/1986,53090,
NASA+Marshall+Space+Flight+Center,REMTECH+Inc,Hypersonic Rarefied Flow on a Spherical Nose of the AOTV Phase I,1/1/1986,12/31/1986,50000,
NASA+Goddard+Space+Flight+Center,Satcon+Technology+Corp,Magnetic Bearings a High-Performance Optical Disk Buffer Phase II,1/1/1986,12/31/1986,497628,
NASA+Marshall+Space+Flight+Center,Seca+Inc,The Use of Variational Principles in Improving CFD Methodology Phase II,1/1/1986,12/31/1986,493210,
NASA+Johnson+Space+Center,Sensor+Frame+Inc,Sensor Frame Graphic Manipulator Phase II,1/1/1986,12/31/1986,500000,
NASA+Johnson+Space+Center,Verac+Inc,Space Transportation Analysis and Intelligent Space Systems Phase II,1/1/1986,12/31/1986,473200,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,William+Pfefferle+Assoc,Catalytic-Ignition Rotary Combustion Engine Phase II,1/1/1986,12/31/1986,496759,
NASA+Marshall+Space+Flight+Center,Mid-South+Engineering+Inc,Intelligent Gas-Tungsten- NASA+Ames+Research+Center Welding Control Phase II,1/1/1986,12/31/1986,469985,
NASA+Goddard+Space+Flight+Center,Miranda+Laboratories,Single-Particle Contaminant-Sizing Spectrometer for Space Application Phase II,1/1/1986,12/31/1986,492610,
NASA+Ames+Research+Center,MW+Aerospace+Inc,Airflow Monitor and Stall Warning Device Phase II,1/1/1986,12/31/1986,491660,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Creare+LLC,Numerical Modeling Tools for Chemical Vapor Deposition Phase II,1/1/1986,12/31/1986,497587,
NASA+Johnson+Space+Center,Creare+LLC,Low-Film-Resistance Condenser for Operation in a Gravity-Free Environment Phase II,1/1/1986,12/31/1986,498900,
NASA+Jet+Propulsion+Laboratory,Radiation+Monitoring+Devices+Inc,Proportional Proximity Sensor for Autonomous Space Based Robots Phase II,1/1/1986,12/31/1986,500000,
NASA+Jet+Propulsion+Laboratory,Spaceborne+Inc,Error Detection and Correction Unit with Built-in Self-Test Capability Phase II,1/1/1986,12/31/1986,499886,
NASA+Marshall+Space+Flight+Center,SRS+Technologies,Portable Low-Temperature Cooler for Space Station Phase II,1/1/1986,12/31/1986,479602,
NASA+Kennedy+Space+Center,Spectral+Sciences+Inc,Hydrogen Laser Monitoring System Phase II,1/1/1986,12/31/1986,483495,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Spire+Corporation,Low-Cost AlGaAs Laser Arrays for Solid-State Laser Pumps Phase II,1/1/1986,12/31/1986,484441,
NASA+Kennedy+Space+Center,Anco+Engineers+Inc,Instrumented Torque Wrench Systems Phase II,1/1/1986,12/31/1986,493250,
NASA+Marshall+Space+Flight+Center,Applied+Technology+Assoc+Inc,Thrust Vector Control Using Moveable Struts Phase II,1/1/1986,12/31/1986,487308,
NASA+Johnson+Space+Center,Foster-Miller+Inc,Continuous Fiber Graphite-Aluminum MMCs for Complex-Shaped Space Structures Joints Phase II,1/1/1986,12/31/1986,499500,
NASA+Marshall+Space+Flight+Center,Gamma+Rese NASA+Ames+Research+Centerh+Inc,Control of Manual Entry Accuracy in Management and Engineering Information Systems Phase II,1/1/1986,12/31/1986,470852,
NASA+Goddard+Space+Flight+Center,Interferometrics+Inc,Interferometric Tracking System for the Tracking and Data Relay Satellite Phase II,1/1/1986,12/31/1986,504710,
NASA+Marshall+Space+Flight+Center,REMTECH+Inc,Navier-Stokes Computations of the Near-Wake Hypersonic Rarefied Flow on a Blunt AOTV Body Phase II,1/1/1986,12/31/1986,495187,
NASA+Jet+Propulsion+Laboratory,Sets+Technology+Inc,Imaging IR Spectrometer Phase II,1/1/1986,12/31/1986,483551,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Ultramet,Lightweight Mirror Structures Phase II,1/1/1986,12/31/1986,493891,
NASA+Ames+Research+Center,Engineering+Analysis+Inc,Robust Nonequilibrium Parabolized Navier-Stokes Code Phase II,1/1/1986,12/31/1986,208007,
NASA+Goddard+Space+Flight+Center,Epitaxx+Inc,Laboratory-Standard Indium-Gallium-Arsenide Detector for the 0.5 - 1.7 Micron Spectral Range Phase II,1/1/1986,12/31/1986,500000,
NASA+Jet+Propulsion+Laboratory,General+Optronics+Corp,Continuous Wave Tunable Semiconductor 1.08 Micron Laser Phase II,1/1/1986,12/31/1986,491368,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Odetics+Inc,An Integrated Laser Ranger and Camera System Phase II,1/1/1986,12/31/1986,499699,
NASA+Johnson+Space+Center,UMPQUA+Rese NASA+Ames+Research+Centerh+Company,Space Station Hygiene Water Prefilter Device Phase II,1/1/1986,12/31/1986,440000,
NASA+Johnson+Space+Center,Wilton+Industries+Inc,Multi-User Multi-Access Wireless IR Communication System Phase II,1/1/1986,12/31/1986,419000,
NASA+Marshall+Space+Flight+Center,Amtec+Engineering+Inc,Three-Dimensional Navier-Stokes Analysis for Evaluation of Hypersonic Vehicles Phase II,1/1/1986,12/31/1986,391421,
NASA+Kennedy+Space+Center,Automated+Dynamics,Universal End-Effector with Torque Feedback for Hand Valves Phase II,1/1/1986,12/31/1986,332750,
NASA+Ames+Research+Center,Expert-Ease+Systems+Inc,An Expert Flight System Monitor Phase II,1/1/1986,12/31/1986,481431,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Expert-Ease+Systems+Inc, NASA+Ames+Research+Centerhitectures for Dense Multi-Microprocessor Computers Phase II,1/1/1986,12/31/1986,469000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Hitec+Products+Inc,High-Temperature Capacitive Strain Gauge Phase II,1/1/1986,12/31/1986,91155,
NASA+Johnson+Space+Center,Infrared+Fiber+Systems+Inc,High-Speed Infrared Fiber-Optic Thermometer and Spectrometer Phase II,1/1/1986,12/31/1986,499690,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Kopin+Corp,GaAs/AlGaAs Heterostructure Point-Contact Concentrator Cells Phase II,1/1/1986,12/31/1986,487417,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,L+W+Fleckenstein+Inc,An Investigation of the Properties of Cooled Supersonic Flows Phase II,1/1/1986,12/31/1986,464940,
NASA+Ames+Research+Center,Complere+Inc,Laser Velocimeter Potential in Hypersonic Flows Phase II,1/1/1986,12/31/1986,494200,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Quest+Integrated+LLC,Nonequilibrium Phase Chemistry in High-Temperature Structural Alloys Phase II,1/1/1986,12/31/1986,496300,
NASA+Ames+Research+Center,Daedalus+Enterprises+Inc,Airborne Multispectral Scanner to Measure Characteristics of Fires Phase II,1/1/1986,12/31/1986,539000,
NASA+Ames+Research+Center,Rolling+Hills+Rese NASA+Ames+Research+Centerh+Corporation,Cockpit Displays and Cueing Systems Concepts for Operation in an Extended Flight Envelope Phase II,1/1/1986,12/31/1986,488875,
NASA+Goddard+Space+Flight+Center,Ken+Wanderman++Assoc+Inc,Generalized Strategy for Building Resident Database Interfaces Phase II,1/1/1986,12/31/1986,499699,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Systems+Technology+Inc,Task-Tailored Flight Control and Flying Qualities Phase II,1/1/1986,12/31/1986,494500,
NASA+Jet+Propulsion+Laboratory,Polatomic+Inc,Metal Thin-Film Optical Polarizers for Space Application Phase II,1/1/1986,12/31/1986,497485,
NASA+Goddard+Space+Flight+Center,Quantex+Corp,Large-Area Nuclear Particle Detectors Using Electron-Trapping Materials Phase II,1/1/1986,12/31/1986,499502,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Strainoptic+Technologies+Inc,Fiber Optic Photoelastic Pressure Sensor for High-Temperature Gases Phase II,1/1/1986,12/31/1986,423001,
NASA+Marshall+Space+Flight+Center,Aerometrics+Inc,Diagnostics Development for the Characterization of Liquid Fuel Rocket Engine Injector Atomization Phase II,1/1/1986,12/31/1986,478581,
NASA+Goddard+Space+Flight+Center,Bauer+Assoc+Inc,Measurement of Upper-Mid-Frequency Errors on Arbitrary Grazing Incidence Optics Phase II,1/1/1986,12/31/1986,273753,
NASA+Johnson+Space+Center,Speech+Systems+Inc,Phoneme-Based Speech-Recognition System for High-Stress Moderate-Noise Environments Phase II,1/1/1986,12/31/1986,475470,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Foster-Miller+Inc,In-Situ Fiber-Optic Sensor for FTIR Monitoring of Composite-Cure Cycles Phase II,1/1/1986,12/31/1986,495150,
NASA+Johnson+Space+Center,Pyxis+Corp,Tracking System Applications of an Exponential Sensor Array System Phase II,1/1/1986,12/31/1986,493800,
NASA+Jet+Propulsion+Laboratory,MCR+Technology+Inc,An Expert-System-Based Software Sizing Tool Phase II,1/1/1986,12/31/1986,487813,
NASA+Jet+Propulsion+Laboratory,Analytics+Inc,Prototype Holographic-Enhanced Remote Sensing System Phase II,1/1/1986,12/31/1986,499951,
NASA+Goddard+Space+Flight+Center,Applied+Rese NASA+Ames+Research+Centerh+Corp,Radar and Microwave Link Techniques for Satellite Rainfall Algorithm Development Phase II,1/1/1986,12/31/1986,480505,
NASA+Jet+Propulsion+Laboratory,E-Tek+Dynamics+Inc,High-Performance Millimeter-Wave Microstrip Circulators and Isolators Phase II,1/1/1986,12/31/1986,225612,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Ross-Hime+Designs+Inc,Computer-Controlled Telerobot Wrist Module Phase II,1/1/1986,12/31/1986,498834,
NASA+Marshall+Space+Flight+Center,REMTECH+Inc,Aeroheating Flight Instrumentation Phase II,1/1/1986,12/31/1986,493644,
NASA+Ames+Research+Center,Integrated+Systems+Inc,Automation Tools for Demonstration of Goal-Directed and Self-Repairing Flight Control Phase II,1/1/1986,12/31/1986,495233,
NASA+Jet+Propulsion+Laboratory,Daedalus+Enterprises+Inc,Portable Infrared Emission Spectrometer Phase II,1/1/1986,12/31/1986,486000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,VRA+Inc,Prediction of Hypersonic External and Internal Flows for NASP  Applications Phase II,1/1/1986,12/31/1986,485006,
NASA+Ames+Research+Center,Silicon+Engines+Inc,SETI Signal Detector Phase II,1/1/1986,12/31/1986,500000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Star+Microwave,Textured-Oxide Cathode Substrates Phase II,1/1/1986,12/31/1986,290000,
NASA+Goddard+Space+Flight+Center,RSIC+Assoc,Parallel Image Compression Phase II,1/1/1986,12/31/1986,496780,
NASA+Marshall+Space+Flight+Center,Scientific+Rese NASA+Ames+Research+Centerh+Assoc+Inc,Velocimetry with Refractive Index Matching for Complex Flow Configurations Phase II,1/1/1986,12/31/1986,488096,
NASA+Johnson+Space+Center,Photo-Catalytics+Inc,Photocatalytic Purification and Sterilization of Water Derived from Recycled Distillates Phase II,1/1/1986,12/31/1986,498500,
NASA+Ames+Research+Center,Continuum+Dynamics+Inc,Advanced Free-Wake Analysis for Unsteady Airloads on Rotors Phase II,1/1/1986,12/31/1986,495416,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Vigyan+Inc,Generation of Unstructured Grids in Three Dimensions Phase II,1/1/1986,12/31/1986,498332,
NASA+Johnson+Space+Center,Eltron+Rese NASA+Ames+Research+Centerh++Development+Inc,Electrochemical Generation of Useful Chemical Species from Lunar Materials Phase II,1/1/1986,12/31/1986,495000,
NASA+Stennis+Space+Center,Odetics+Inc,Advanced Object Color Identifier System Phase II,1/1/1986,12/31/1986,499857,
NASA+Ames+Research+Center,Microwave+Monolithics+Inc,Advanced Low-Cost High-Performance Optical Components for CD-ROM Applications Phase II,1/1/1986,12/31/1986,498911,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Femtometrics+Inc,High-Sensitivity Particle and Gas Instrument Using the Acoustic-Wave Piezoelectric Crystal Phase II,1/1/1986,12/31/1986,339289,
NASA+Marshall+Space+Flight+Center,BGB+Inc,High Spatial Resolution Large Field-of-View Detector and Data Handling System Phase II,1/1/1986,12/31/1986,485053,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Conax+Buffalo+Corp,Durable Fast-Response Optical-Fiber Temperature Sensor Usable from 600 to 1900C Phase II,1/1/1986,12/31/1986,498564,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Macrodyne+Inc,Frequency Domain Laser-Velocimeter Signal Processor Phase II,1/1/1986,12/31/1986,500000,
NASA+Ames+Research+Center,Creare+LLC,High-Efficiency Pump for Space Helium Transfer Phase II,1/1/1986,12/31/1986,499810,
NASA+Johnson+Space+Center,E-Tek+Dynamics+Inc,Tunable Laser Diode and Optical Phase-Locked Loop Phase II,1/1/1986,12/31/1986,488950,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Satcon+Technology+Corp,Performance of Superconducting Magnetic Bearings in an Advanced Momentum Exchange Effector Phase I,1/1/1987,12/31/1987,49746,
NASA+Ames+Research+Center,Silicon+Engines+Inc,SETI CW Signal Detector Phase I,1/1/1987,12/31/1987,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Stirling+Technology+Co,Advanced Stirling Engine Heater Head Phase I,1/1/1987,12/31/1987,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Structural+Integrity+Assoc+Inc,Integrated Structural Analysis and Design Optimization Phase I,1/1/1987,12/31/1987,47534,
NASA+Jet+Propulsion+Laboratory,Techno-Sciences+Inc,CDMA System Capacity Phase I,1/1/1987,12/31/1987,49901,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Telerobotics+International+Inc,Optimizing the Camera and Positioning System for Telerobotic Worksite Viewing Phase I,1/1/1987,12/31/1987,49755,
NASA+Johnson+Space+Center,Advanced+Decision+Systems, NASA+Ames+Research+Centerhitectures for Semi-Autonomous Planning in Unrestricted Environments Phase I,1/1/1987,12/31/1987,49575,
NASA+Johnson+Space+Center,Advanced+Energy+Dynamics+Inc,Electrostatic Fractionation of Natural and Processed Lunar Solids in Space Phase I,1/1/1987,12/31/1987,50000,
NASA+Ames+Research+Center,APD+Cryogenics+Inc,Three-Stage Linear Split-Stirling Cryocooler with a 1K to 2K Magnetic Cold Stage Phase I,1/1/1987,12/31/1987,46780,
NASA+Kennedy+Space+Center,Telenexus,Wireless Headset Phase I,1/1/1987,12/31/1987,45000,
NASA+Johnson+Space+Center,Aquanautics+Corp,Oxygen Extraction from Mars for Advanced Mission Life-Support and Power Phase I,1/1/1987,12/31/1987,50000,
NASA+Marshall+Space+Flight+Center,Mid-South+Engineering+Inc,Robotic Weld Path Programming Phase I,1/1/1987,12/31/1987,49715,
NASA+Marshall+Space+Flight+Center,CFD+Rese NASA+Ames+Research+Centerh+Corporation,Turbulent Spray Combustion in Liquid Rocket Engine Components Phase I,1/1/1987,12/31/1987,50000,
NASA+Marshall+Space+Flight+Center,CFD+Rese NASA+Ames+Research+Centerh+Corporation,Computer Model for Liquid Jet Atomization in Rocket Thrust Chambers Phase I,1/1/1987,12/31/1987,50000,
NASA+Jet+Propulsion+Laboratory,Coherent+Rese NASA+Ames+Research+Centerh+Inc,Knowledge-Based Expert System to Coordinate CAD/CAE with Integration and Test Phase I,1/1/1987,12/31/1987,50000,
NASA+Goddard+Space+Flight+Center,Crystallume,Diamond Thin-Films for Detectors Phase I,1/1/1987,12/31/1987,50000,
NASA+Goddard+Space+Flight+Center,CTK+Enterprises,Magnetically-Controlled Power Distribution and Control System Phase I,1/1/1987,12/31/1987,49220,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Datawise+Inc,Automated Database Design Methodology Phase I,1/1/1987,12/31/1987,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Gemfire+Corp,Simultaneous Temperature Density and Flow Diagnostics for Aeropropulsion Systems Phase I,1/1/1987,12/31/1987,47768,
NASA+Jet+Propulsion+Laboratory,Digital+Signal+Corp,Integrated Fiber-Optic-Coupled Proximity Sensor for Robotic End Effectors and Tools Phase I,1/1/1987,12/31/1987,49995,
